Course,Year,Subject,Branch,College
Diploma,2.0,Python with Django,Computer Science,Government Polytechnic Roorkee Baheri Bareilly
Diploma,2.0,Advance Java,Computer Science,"Mahamaya Polytechnic of Information Technology, Amroha"
Diploma,2.0,Advance Java,Computer Science,"Mahamaya Polytechnic of Information Technology, Amroha"
Diploma,2.0,Advance Java,Computer Science,"Mahamaya Polytechnic of Information Technology, Amroha"
Diploma,2.0,PHP with Laravel,Computer Science,"Mahamaya Polytechnic of Information Technology, Amroha"
Diploma,2.0,PHP with Laravel,Computer Science,"Mahamaya Polytechnic of Information Technology, Amroha"
Diploma,2.0,PHP with Laravel,Computer Science,"Mahamaya Polytechnic of Information Technology, Amroha"
Diploma,2.0,PHP with Laravel,Computer Science,"Mahamaya Polytechnic of Information Technology, Amroha"
Diploma,2.0,PHP with Laravel,Computer Science,"Mahamaya Polytechnic of Information Technology, Amroha"
Diploma,2.0,PHP with Laravel,Computer Science,"Mahamaya Polytechnic of Information Technology, Amroha"
Diploma,2.0,Java with Android,Computer Science,"Mahamaya Polytechnic of Information Technology, Amroha"
Diploma,2.0,Java with Android,Information Technology,"Mahamaya Polytechnic of Information Technology, Amroha"
Diploma,2.0,PHP with Laravel,Computer Science,"Mahamaya Polytechnic of Information Technology, Amroha"
Diploma,2.0,PHP with Laravel,Computer Science,"M.G.Polytechnic, Hathras"
Diploma,2.0,PHP with Laravel,Computer Science,"M.G.Polytechnic, Hathras"
Diploma,2.0,PHP with Laravel,Computer Science,"M.G.Polytechnic, Hathras"
Diploma,2.0,PHP with Laravel,Computer Science,"M.G.Polytechnic, Hathras"
Diploma,2.0,PHP with Laravel,Computer Science,"M.G.Polytechnic, Hathras"
Diploma,2.0,PHP with Laravel,Computer Science,"M.G.Polytechnic, Hathras"
Diploma,1.0,PHP with Laravel,Computer Science,"M.G.Polytechnic, Hathras"
Diploma,2.0,PHP with Laravel,Computer Science,"M.G.Polytechnic, Hathras"
Diploma,2.0,PHP with Laravel,Computer Science,"M.G.Polytechnic, Hathras"
Diploma,2.0,PHP with Laravel,Computer Science,"M.G.Polytechnic, Hathras"
Diploma,2.0,PHP with Laravel,Computer Science,"M.G.Polytechnic, Hathras"
Diploma,2.0,PHP with Laravel,Computer Science,"M.G.Polytechnic, Hathras"
Diploma,2.0,PHP with Laravel,Computer Science,"M.G.Polytechnic, Hathras"
Diploma,2.0,PHP with Laravel,Computer Science,"M.G.Polytechnic, Hathras"
Diploma,2.0,PHP with Laravel,Computer Science,"M.G.Polytechnic, Hathras"
Diploma,2.0,PHP with Laravel,Computer Science,"M.G.Polytechnic, Hathras"
Diploma,2.0,PHP with Laravel,Computer Science,"M.G.Polytechnic, Hathras"
Diploma,2.0,PHP with Laravel,Computer Science,"M.G.Polytechnic, Hathras"
Diploma,2.0,PHP with Laravel,Computer Science,"M.G.Polytechnic, Hathras"
Diploma,2.0,PHP with Laravel,Computer Science,"M.G.Polytechnic, Hathras"
Diploma,2.0,PHP with Laravel,Computer Science,"M.G.Polytechnic, Hathras"
Diploma,2.0,Python,Computer Science,"M.G.Polytechnic, Hathras"
Diploma,2.0,Python,Computer Science,"Government Polytechnic Katai, Joya, Amroha"
Diploma,2.0,Advance Java,Computer Science,"Government Polytechnic Katai, Joya, Amroha"
Diploma,2.0,Advance Java,Computer Science,"Government Polytechnic Katai, Joya, Amroha"
Diploma,2.0,Python with Django,Computer Science,"Government Polytechnic Katai, Joya, Amroha"
Diploma,2.0,Python with Django,Computer Science,"Government Polytechnic Katai, Joya, Amroha"
Diploma,2.0,Python with Django,Computer Science,"Government Polytechnic Katai, Joya, Amroha"
Diploma,2.0,Python with Django,Computer Science,"Government Polytechnic Katai, Joya, Amroha"
Diploma,2.0,Python with Django,Computer Science,"Government Polytechnic Katai, Joya, Amroha"
Diploma,2.0,Java with Frameworks,Computer Science,"Government Polytechnic Katai, Joya, Amroha"
Diploma,2.0,Python with Data Science,Computer Science,"Government Polytechnic Katai, Joya, Amroha"
Diploma,2.0,PHP,Computer Science,Government Polytechnic Atraulia Azamgarh
Diploma,2.0,PHP,Computer Science,Government Polytechnic Atraulia Azamgarh
Diploma,2.0,PHP,Computer Science,Government Polytechnic Atraulia Azamgarh
Diploma,2.0,Python with Django,Information Technology,Government Girls Polytechnic Gorakhpur
Diploma,2.0,Python with Django,Computer Science,Government Girls Polytechnic Gorakhpur
PGDCA,1.0,Python with Django,PGDCA,Government Polytechnic Lucknow
Diploma,2.0,Python with Django,Information Technology,Government Polytechnic Lucknow
Diploma,2.0,Python,Information Technology,"Ambition Institute of Technology, Varanasi"
Diploma,2.0,Python with Django,Computer Science,Chhatrapati Shahu Ji Maharaj Government Polytechnic Ambedkar Nagar
Diploma,2.0,Python with Django,Computer Science,Chhatrapati Shahu Ji Maharaj Government Polytechnic Ambedkar Nagar
Diploma,2.0,Python with Django,Computer Science,Chhatrapati Shahu Ji Maharaj Government Polytechnic Ambedkar Nagar
Diploma,2.0,Python with Django,Computer Science,Chhatrapati Shahu Ji Maharaj Government Polytechnic Ambedkar Nagar
Diploma,2.0,Python with Django,Information Technology,"Feroz Gandhi Polytechnic, Raebareli"
Diploma,2.0,Python with Django,Information Technology,"Feroz Gandhi Polytechnic, Raebareli"
Diploma,2.0,Python with Django,Computer Science,"Feroz Gandhi Polytechnic, Raebareli"
Diploma,2.0,Python with Django,Information Technology,"Feroz Gandhi Polytechnic, Raebareli"
Diploma,2.0,Python with Django,Information Technology,"Feroz Gandhi Polytechnic, Raebareli"
Diploma,2.0,Python with Django,Information Technology,"Feroz Gandhi Polytechnic, Raebareli"
Diploma,2.0,Python,Computer Science,"Feroz Gandhi Polytechnic, Raebareli"
Diploma,2.0,Python,Computer Science,"Feroz Gandhi Polytechnic, Raebareli"
Diploma,2.0,Python with Django,Computer Science,"Feroz Gandhi Polytechnic, Raebareli"
Diploma,2.0,Python with Django,Information Technology,"Feroz Gandhi Polytechnic, Raebareli"
Diploma,2.0,Python with Django,Information Technology,"Feroz Gandhi Polytechnic, Raebareli"
Diploma,2.0,Python with Django,Information Technology,"Feroz Gandhi Polytechnic, Raebareli"
Diploma,2.0,Python with Django,Information Technology,"Feroz Gandhi Polytechnic, Raebareli"
Diploma,2.0,Python with Django,Information Technology,"Feroz Gandhi Polytechnic, Raebareli"
Diploma,2.0,Python with Django,Information Technology,"Feroz Gandhi Polytechnic, Raebareli"
Diploma,2.0,Python with Django,Information Technology,"Feroz Gandhi Polytechnic, Raebareli"
Diploma,2.0,Java with Frameworks,Information Technology,"Feroz Gandhi Polytechnic, Raebareli"
Diploma,1.0,Advance Java,Computer Science,Government Girls Polytechnic Amethi
Diploma,1.0,Python,Computer Science,Government Girls Polytechnic Amethi
Diploma,1.0,Java with Frameworks,Computer Science,Government Girls Polytechnic Amethi
Diploma,2.0,Java with Android,Computer Science,Government Girls Polytechnic Amethi
Diploma,2.0,Java with Android,Computer Science,Government Girls Polytechnic Amethi
Diploma,1.0,PHP with Laravel,Computer Science,Government Girls Polytechnic Amethi
Diploma,2.0,Java with Android,Information Technology,Government Girls Polytechnic Ballia
Diploma,2.0,Python with Django,Information Technology,Government Girls Polytechnic Ballia
Diploma,1.0,Python with Django,Computer Science,Government Girls Polytechnic Gorakhpur
Diploma,1.0,Python with Django,Computer Science,Government Girls Polytechnic Gorakhpur
Diploma,2.0,Python with Django,Information Technology,Government Girls Polytechnic Gorakhpur
Diploma,2.0,Python with Django,Computer Science,Government Girls Polytechnic Gorakhpur
Diploma,2.0,Python with Django,Computer Science,Government Girls Polytechnic Gorakhpur
Diploma,2.0,Python with Django,Computer Science,Government Girls Polytechnic Gorakhpur
Diploma,2.0,Python with Django,Information Technology,Government Girls Polytechnic Gorakhpur
Diploma,1.0,Java with Frameworks,Information Technology,Government Girls Polytechnic Gorakhpur
Diploma,2.0,Python with Django,Computer Science,Government Girls Polytechnic Gorakhpur
Diploma,2.0,Python with Django,Computer Science,Government Girls Polytechnic Gorakhpur
Diploma,2.0,Python with Django,Computer Science,Government Girls Polytechnic Gorakhpur
Diploma,2.0,Python with Django,Information Technology,Government Girls Polytechnic Gorakhpur
Diploma,2.0,Python with Django,Computer Science,Government Girls Polytechnic Gorakhpur
Diploma,2.0,Python with Django,Computer Science,Government Girls Polytechnic Gorakhpur
Diploma,2.0,Python with Django,Information Technology,Government Girls Polytechnic Gorakhpur
Diploma,2.0,Python with Django,Computer Science,Government Girls Polytechnic Gorakhpur
Diploma,2.0,Python with Django,Computer Science,Government Girls Polytechnic Gorakhpur
Diploma,2.0,Python with Django,Information Technology,Government Girls Polytechnic Lucknow
Diploma,1.0,Java with Android,Information Technology,Government Girls Polytechnic Lucknow
Diploma,2.0,PHP with Laravel,Information Technology,Government Girls Polytechnic Lucknow
Diploma,1.0,Python with Django,Information Technology,Government Girls Polytechnic Lucknow
Diploma,1.0,Python with Django,Information Technology,Government Girls Polytechnic Lucknow
Diploma,2.0,Java with Frameworks,Information Technology,Government Girls Polytechnic Lucknow
Diploma,2.0,Java with Frameworks,Information Technology,Government Girls Polytechnic Lucknow
Diploma,1.0,Java with Frameworks,Information Technology,Government Girls Polytechnic Lucknow
Diploma,2.0,Python with Django,Information Technology,Government Girls Polytechnic Lucknow
Diploma,2.0,Python with Django,Information Technology,Government Girls Polytechnic Lucknow
Diploma,2.0,Java with Android,Information Technology,Government Girls Polytechnic Lucknow
Diploma,2.0,Python with Django,Information Technology,Government Girls Polytechnic Lucknow
Diploma,2.0,Java with Frameworks,Information Technology,Government Girls Polytechnic Lucknow
Diploma,1.0,Python with Django,Information Technology,Government Girls Polytechnic Lucknow
Diploma,2.0,Java with Frameworks,Information Technology,Government Girls Polytechnic Lucknow
Diploma,2.0,Python with Django,Information Technology,Government Girls Polytechnic Lucknow
Diploma,2.0,Java with Android,Information Technology,Government Girls Polytechnic Lucknow
Diploma,2.0,Java with Frameworks,Information Technology,Government Girls Polytechnic Lucknow
Diploma,2.0,PHP with Laravel,Information Technology,Government Girls Polytechnic Lucknow
Diploma,2.0,Java with Frameworks,Information Technology,Government Girls Polytechnic Lucknow
Diploma,2.0,Python with Django,Computer Science,Government Girls Polytechnic Moradabad
Diploma,2.0,Python,Computer Science,Government Girls Polytechnic Moradabad
Diploma,2.0,Python,Computer Science,Government Girls Polytechnic Moradabad
Diploma,2.0,Java with Frameworks,Information Technology,Government Girls Polytechnic Varanasi
Diploma,2.0,Java with Frameworks,Information Technology,Government Girls Polytechnic Varanasi
Diploma,2.0,Java with Frameworks,Information Technology,Government Girls Polytechnic Varanasi
Diploma,2.0,Java with Frameworks,Information Technology,Government Girls Polytechnic Varanasi
Diploma,2.0,Java with Android,Information Technology,Government Girls Polytechnic Varanasi
Diploma,2.0,Java with Android,Information Technology,Government Girls Polytechnic Varanasi
Diploma,2.0,Java with Android,Computer Science,Government Girls Polytechnic Meza Prayagraj
Diploma,3.0,Asp .Net with MVC,Computer Science,Government Polytechnic Mau
Diploma,3.0,Asp .Net with MVC,Computer Science,Government Polytechnic Mau
Diploma,2.0,Embedded System & Robotics,Electronics,Government Polytechnic Jaunpur
Diploma,2.0,Python with Django,Computer Science,Government Polytechnic Jaunpur
Diploma,2.0,Python with Django,Computer Science,Government Polytechnic Jaunpur
Diploma,2.0,Python with Django,Computer Science,Government Polytechnic Mahoba
Diploma,2.0,Java with Android,Information Technology,Government Polytechnic Mahoba
Diploma,2.0,Python with Django,Information Technology,Government Polytechnic Mirzapur
Diploma,1.0,Java with Android,Information Technology,Government Polytechnic Mirzapur
Diploma,2.0,Java with Android,Information Technology,Government Polytechnic Mirzapur
Diploma,2.0,Java with Android,Information Technology,Government Polytechnic Mirzapur
Diploma,2.0,Java with Frameworks,Information Technology,Government Polytechnic Mirzapur
Diploma,2.0,Java with Frameworks,Computer Science,Government Polytechnic Unnao
Diploma,2.0,Python with Django,Computer Science,Government Polytechnic Unnao
Diploma,2.0,Java with Frameworks,Computer Science,Government Polytechnic Unnao
Diploma,2.0,Java with Android,Computer Science,Government Polytechnic Unnao
Diploma,2.0,Java with Android,Computer Science,Government Polytechnic Unnao
Diploma,2.0,PHP with Laravel,Computer Science,Government Polytechnic Unnao
Diploma,2.0,PHP with Laravel,Computer Science,Government Polytechnic Unnao
Diploma,2.0,Java with Frameworks,Computer Science,"Jawahar Lal Nehru Polytechnic, Mehmoodabad, Sitapur"
Diploma,1.0,PHP with Laravel,Computer Science,"Jawahar Lal Nehru Polytechnic, Mehmoodabad, Sitapur"
Diploma,1.0,Python with Django,Computer Science,"Jawahar Lal Nehru Polytechnic, Mehmoodabad, Sitapur"
Diploma,2.0,Python with Django,Computer Science,"Jawahar Lal Nehru Polytechnic, Mehmoodabad, Sitapur"
Diploma,2.0,Python with Django,Computer Science,"Jawahar Lal Nehru Polytechnic, Mehmoodabad, Sitapur"
Diploma,2.0,Python with Django,Computer Science,"Jawahar Lal Nehru Polytechnic, Mehmoodabad, Sitapur"
Diploma,2.0,Advance Java,Computer Science,Shri Ramswaroop Memorial University Barabanki
Diploma,2.0,Advance Java,Computer Science,Shri Ramswaroop Memorial University Barabanki
Diploma,2.0,Advance Java,Computer Science,Shri Ramswaroop Memorial University Barabanki
Diploma,2.0,Advance Java,Computer Science,Shri Ramswaroop Memorial University Barabanki
Diploma,3.0,Python with Django,Computer Science,Shri Ramswaroop Memorial University Barabanki
Diploma,2.0,Python with Django,Computer Science,Shri Ramswaroop Memorial University Barabanki
Diploma,2.0,Python with Django,Information Technology,"Kumari Mayawati Govt. Girls Polytechnic College, Badalpur"
Diploma,2.0,Python with Django,Computer Science,"Kumari Mayawati Govt. Girls Polytechnic College, Badalpur"
Diploma,2.0,Python with Django,Computer Science,"Kumari Mayawati Govt. Girls Polytechnic College, Badalpur"
Diploma,2.0,Python with Django,Computer Science,"Kumari Mayawati Govt. Girls Polytechnic College, Badalpur"
Diploma,2.0,Python with Django,Computer Science,"Kumari Mayawati Govt. Girls Polytechnic College, Badalpur"
Diploma,2.0,Python with Django,Computer Science,"Kumari Mayawati Govt. Girls Polytechnic College, Badalpur"
Diploma,2.0,Python with Django,Computer Science,"Kumari Mayawati Govt. Girls Polytechnic College, Badalpur"
Diploma,2.0,Python with Django,Computer Science,"Kumari Mayawati Govt. Girls Polytechnic College, Badalpur"
Diploma,2.0,Python with Django,Computer Science,"Kumari Mayawati Govt. Girls Polytechnic College, Badalpur"
Diploma,2.0,Python with Django,Computer Science,"Kumari Mayawati Govt. Girls Polytechnic College, Badalpur"
Diploma,2.0,Python with Django,Computer Science,"Kumari Mayawati Govt. Girls Polytechnic College, Badalpur"
Diploma,2.0,Python with Django,Computer Science,"Kumari Mayawati Govt. Girls Polytechnic College, Badalpur"
Diploma,2.0,Python with Django,Computer Science,"Kumari Mayawati Govt. Girls Polytechnic College, Badalpur"
